fecha;cotizacion
2025-07-10;7621.46
2025-09-10;7190.07
2025-10-10;7057.85
2025-11-10;7068.37
2025-12-10;6757.21
2025-02-11;7869.97
2025-03-11;7931.62
2025-04-11;8005.27
2025-06-11;7982.06
2025-07-11;7620.16
2025-08-11;7263.48
2025-09-11;7169.79
2025-11-11;7063.27
2025-12-11;6722.01
2025-02-12;7887.85
2025-03-12;7945.03
2025-05-12;7989.28
2025-06-12;7960.37
2025-08-12;7268.29
2025-09-12;7216.51
2025-11-12;7048.31
2025-12-12;6608.07
2025-01-13;7894.56
2025-02-13;7906.02
2025-03-13;7954.54
2025-05-13;7987.67
2025-06-13;7963.74
2025-08-13;7234.4
2025-10-13;7043.11
2025-11-13;7047.69
2025-01-14;7888.03
2025-02-14;7905.67
2025-03-14;7978.82
2025-04-14;8000.94
2025-07-14;7605.73
2025-08-14;7173.39
2025-10-14;7067.32
2025-11-14;7042.33
2025-01-15;7875.34
2025-04-15;8005.2
2025-07-15;7576.76
2025-09-15;7225.5
2025-10-15;7068.98
2025-12-15;6436.05
2025-01-16;7891.66
2025-04-16;8013.88
2025-05-16;7990.33
2025-07-16;7559.45
2025-09-16;7174.14
2025-10-16;7104.68
2025-12-16;6621.92
2025-01-17;7924.32
2025-02-17;7912.14
2025-03-17;7981.37
2025-06-17;7978.38
2025-07-17;7512.36
2025-09-17;7171.69
2025-10-17;7077.11
2025-11-17;7050.85
2025-12-17;6687.49
2025-02-18;7902.4
2025-03-18;7992.37
2025-06-18;7982.68
2025-07-18;7442.77
2025-08-18;7217.78
2025-09-18;7180.71
2025-11-18;7048.52
2025-12-18;6707.41
2025-02-19;7906.64
2025-03-19;7999.55
2025-05-19;7991.52
2025-06-19;7980.39
2025-08-19;7293.98
2025-09-19;7165.36
2025-11-19;7023.42
2025-12-19;6773.23
2025-01-20;7909.42
2025-02-20;7901.26
2025-03-20;7981.68
2025-05-20;7993.05
2025-06-20;7967.38
2025-08-20;7373.43
2025-10-20;7055.99
2025-11-20;7019.02
2025-01-21;7912.4
2025-02-21;7914.15
2025-03-21;7997.23
2025-04-21;8011.59
2025-05-21;7977.01
2025-07-21;7366.06
2025-08-21;7403.7
2025-10-21;7091.62
2025-11-21;7000.3
2025-01-22;7916.14
2025-04-22;8009.2
2025-05-22;7981.06
2025-07-22;7431.04
2025-08-22;7405.87
2025-09-22;7093.5
2025-10-22;7098.25
2025-12-22;6821.61
2025-01-23;7918.96
2025-04-23;8008.24
2025-05-23;7983.59
2025-06-23;7979.85
2025-07-23;7498.6
2025-09-23;7053.66
2025-10-23;7080.7
2025-12-23;6790.83
2025-01-24;7913.89
2025-02-24;7924.6
2025-03-24;8010.32
2025-04-24;8006.47
2025-06-24;7980.7
2025-07-24;7459.69
2025-09-24;7062.46
2025-10-24;7085.87
2025-11-24;7002.55
2025-12-24;6632.86
2025-02-25;7934.59
2025-03-25;8012.4
2025-04-25;8009.38
2025-06-25;7960.84
2025-07-25;7451.38
2025-08-25;7378.88
2025-09-25;7094.9
2025-11-25;6992.48
2025-02-26;7930.1
2025-03-26;8013.74
2025-05-26;7991.48
2025-06-26;7928.53
2025-08-26;7319.39
2025-09-26;7065.5
2025-11-26;6985.37
2025-01-27;7901.88
2025-02-27;7924.11
2025-03-27;7966.06
2025-05-27;8000.95
2025-06-27;7901.3
2025-08-27;7306.34
2025-10-27;7091.79
2025-11-27;6997.19
2025-01-28;7896.51
2025-02-28;7923.42
2025-03-28;7988.65
2025-04-28;8014.1
2025-05-28;7990.57
2025-07-28;7394.58
2025-08-28;7340.01
2025-10-28;7111.36
2025-11-28;6982.22
2025-01-29;7892.69
2025-04-29;8013.03
2025-05-29;7973.08
2025-07-29;7369.69
2025-08-29;7327.49
2025-10-29;7091.32
2025-12-29;6583.69
2025-01-30;7891.87
2025-04-30;8006.85
2025-05-30;7959.39
2025-06-30;7784.15
2025-07-30;7399.79
2025-09-30;7002.41
2025-10-30;7077.99
2025-12-30;6575.71
2025-01-31;7877.48
2025-03-31;7994.25
2025-07-31;7430.78
2025-10-31;7104.85
2026-04-01;6486.59
2026-01-02;6627.6
2026-02-02;6651.15
2026-02-03;6621.59
2026-03-03;6519.06
2026-02-04;6605.71
2026-03-04;6547.99
2026-05-04;6047.81
2026-01-05;6747.89
2026-02-05;6610.62
2026-03-05;6550.69
2026-05-05;6188.65
2026-01-06;6627.99
2026-02-06;6593.97
2026-03-06;6446.1
2026-04-06;6492.24
2026-05-06;6242.77
2026-01-07;6490.37
2026-04-07;6495.5
2026-05-07;6180.53
2026-01-08;6539.25
2026-04-08;6466.36
2026-05-08;6159.41
2026-01-09;6611.49
2026-02-09;6596.09
2026-03-09;6495.22
2026-04-09;6475.53
2026-02-10;6607.58
2026-03-10;6498.1
2026-04-10;6411.66
2026-02-11;6584.76
2026-03-11;6480.18
2026-05-11;6107.6
2026-01-12;6775.59
2026-02-12;6559.25
2026-03-12;6457.36
2026-05-12;6119.42
2026-01-13;6784.91
2026-02-13;6537.78
2026-03-13;6499.04
2026-04-13;6416.86
2026-01-14;6753.68
2026-04-14;6402.38
2026-01-15;6718.58
2026-04-15;6383.19
2026-01-16;6695.44
2026-02-16;6453.18
2026-03-16;6487.88
2026-04-16;6374.31
2026-02-17;6487.78
2026-03-17;6468.07
2026-04-17;6379.25
2026-02-18;6478
2026-03-18;6499.93
2026-01-19;6694.31
2026-02-19;6468.93
2026-03-19;6523.27
2026-01-20;6703.15
2026-02-20;6474.94
2026-03-20;6537.65
2026-04-20;6353.34
2026-01-21;6744.1
2026-04-21;6294.93
2026-01-22;6690.97
2026-04-22;6323.49
2026-01-23;6722.35
2026-02-23;6454.49
2026-03-23;6541.55
2026-04-23;6350.27
2026-02-24;6440.15
2026-03-24;6516.24
2026-04-24;6304.84
2026-02-25;6453.29
2026-03-25;6541.21
2026-01-26;6704.83
2026-02-26;6456.71
2026-03-26;6540.45
2026-01-27;6718.62
2026-02-27;6459.98
2026-03-27;6527.88
2026-04-27;6275.03
2026-01-28;6714.38
2026-04-28;6225.37
2026-01-29;6694.88
2026-04-29;6144.8
2026-01-30;6658.19
2026-03-30;6482.39
2026-04-30;5977.06
2026-03-31;6503.49
